text,label
إشعاز من الانماء: حسابك بحاجة لتحديث بيانات الهوية. تجنب الإيقاف: https://bit.ly/quos,spam
عرض حصري لسكان مكة: خصم 70% على الملابس. التسجيل: https://sa-update.xyz/tag/tags/main,spam
تم اكتشاف عمليه تحويل مشبوهة من حسابك بمبلغ 500 ريال. تأكيد الهوية فوراً: https://stc-offer.xyz/blog/categories,spam
"خالد، تم اكتشاف عمليه تحويل مشبوهة من حسابك بمبلغ 25,000 ريال. تأكيد الهوية فوراً: https://customs-pay.com/blog/list/posts",spam
تم شحن طلبك رقم 4645567680. رقم الشحنة: SA267988970334,ham
"🔥 مساعدة عاجلة: ابنة أخي بحاجة عملية جراحية بتكلفة 120,000 ريال. التبرعات على الرقم 0531428476 خلال ساعة",spam
أخو سعود، وزارة العمل: تم استلام طلب إصدار رخصة عمل لـ لطيفة. سيتم الرد خلال 3 أيام عمل,ham
"🚨 مطلوب 42 شخص للعمل في خدمة العملاء. راتب أساسي 7,500 + حوافز. التقديم: https://alrajhi-support.net/tag اليوم فقط",spam
"✅ ❗ تم اكتشاف عملية تحويل مشبوهة من حسابك بمبلغ 50,000 ريال. تأكيد الهوية فوراً: https://customs-pay.xyz/tags/posts اليوم فقط",spam
⚠️ مبروك! فزت بـ ساعة أبل من جرير. تأكيد الجائزة خلال ساعتين: https://stc-offer.org/explore/list,spam
"❗ فرصة لسيدات مكة: عمل عن بعد براتب 5,000 ريال. تواصل عبر: 0565012613 خلال ساعة",spam
🔥 ⏰ تنبيه أمني: حسابك في علي بابا معرض للاختراق. التحقق الآن: https://customs-pay.com/categories فوراً,spam
شكراً لشرائك من أمازون! رقم طلبك: 84917985. سيتم التوصيل خلال 48 ساعة,ham
✅ 🚨 عروض اليوم الوطني: ماك بوك بسعر 499 ريال فقط! العرض ينتهي اليوم: https://alrajhi-support.sa/categories/category/categories قبل منتصف الليل,spam
"تم إيداع مبلغ 5,000 ريال في حسابك بتاريخ 2025-02-02",ham
❗ STC: استرد 100 ريال من فاتورتك الأخيرة. الرابط: https://customs-pay.xyz/search قبل منتصف الليل,spam
السلام عليكم، أم فهد، تم تسجيل حضورك في محاضرة الفيزياء,ham
‼️ عرض خاص: شحن 100 ريال رصيد مقابل 50 ريال فقط! ارسل 'نعم' للرقم 0581836129 خلال ساعة,spam
✨ مبروك! فزت بـ QLED TV من شوق. تأكيد الجائزة خلال ساعتين: https://sa-update.info/tag/main/tag,spam
أهلاً بك، أبو أحمد، تم شحن طلبك رقم 5657240398. رقم الشحنة: SA578421606182,ham
السلام عليكم، الراجحي: عملية سحب نقدي من الصراف الآلي بمبلغ 1000 ريال. الرصيد المتبقي 12008 ريال,ham
"فهد، 💯 🚨 مساعدة عاجلة: ابنة أخي بحاجة عملية جراحية بتكلفة 80,000 ريال. التبرعات على الرقم 054789649 قبل منتصف ألليل",spam
⭐ 🚨 عاجل: إخطار من النيابة العامة برقم 74835506. التفاصيل: https://customs-pay.xyz/categories/main فوراً,spam
"أخت نورة، تم إيداع مبلغ 2,500 ريال في حسابك بتاريخ 2025-04-01",ham
🎁 ⏰ تنبيه من التأمينات الاجتماعية: لديك غزامة مالية لم تسدد. تجنب المضاعفات: https://stc-offer.xyz/categories/search خلال ساعة,spam
مرحباً، الراجحي: عملية سحب نقدي من الصراف الآلي بمبلغ 1000 ريال. الرصيد المتبقي 6787 ريال,ham
💯 ⏰ عاجل: إخطار من النيابة العامة برقم 45223596. التفاصيل: https://ksa-verify.xyz/explore/tag قبل منتصف الليل,spam
مرحباً، شكراً لشرائك من جرير! رقم طلبك: 58683997. سيتم التوصيل خلال 48 ساعة,ham
مرحباً، أرامكس: شحنتك رقم 741537559375 في طريقها إليك. سائق التوصيل: سعود - +1-556-529-7584x35149,ham
عروض اليوم الوطني: QLED TV بسعر 499 ريال فقط! العرض ينتهي اليوم: https://customs-pay.com/wp-content,spam
السلام عليكم، الراجحي: عملية سحب نقدي من الصراف الآلي بمبلغ 1000 ريال. الرصيد المتبقي 10425 ريال,ham
أهلاً وسهلاً، نود دعوتك لحفل زفاف سعود يوم 2025-06-10 في الطائف,ham
🚀 ❗ مبروك! فزت بـ ساعة أبل من نمشي. تأكيد الجائزة خلال ساعتين: https://stc-offer.info/main/search/tag فوراً,spam
⭐ 🚨 عرض خاص: شحن 100 ريال رصيد مقابل 50 ريال فقط! ارسل 'نعم' للرقم 0568014553 قبل منتصف الليل,spam
محمد، 🚨 تنبيه أمني: حسابك في سوق معرض للاختراق. التحقق الآن: https://alrajhi-support.info/search/tag/posts قبل منتصف الليل,spam
تنبيه من المرور: لديك غرامة مالية لم تسدد. تجنب المضاعفات: https://ksa-verify.net/main/list,spam
❌ 🔥 فقدت محفظتي في الدمام وأحتاج 500 ريال لإكمال سفرتي. الله يجزاكم خير: 0529312983 قبل منتصف الليل,spam
"🔥 عميلنا العزيز: يوجد محاولة سحب بقيمة 100,000 ريال من حسابك. أوقف العملية الآن: https://customs-pay.net/wp-content/categories/category قبل منتصف الليل",spam
أخو سعود، تذكير: سداد قرضك الشهري بقيمة 800 ريال مستحق يوم 2025-06-12,ham
تأكيد طلبك رقم 440540591. إجمالي المبلغ 199 ريال شامل الضريبة,ham
نورة، ❗ عرض حصري لسكان الخبر: خصم 70% على الملابس. ألتسجيل: https://alrajhi-support.live/blog/explore قبل 24 ساعة,spam
تم شحن طلبك رقم 4323335365. رقم الشحنة: SA245283270347,ham
"تحية طيبة، تم إيداع مبلغ 5,000 ريال في حسابك بتاريخ 2025-05-04",ham
🔥 عرض حصري لسكان مكة: خصم 70% على الأثاث. آلتسجيل: https://stc-offer.info/wp-content فوراً,spam
فهد، ⏰ عاجل: إخطار من النيابة العامة برقم 79817015. التفاصيل: https://moi-alert.net/blog/category/main خلال ساعة,spam
أخو سعود، هل يمكنك إحضار الخبز عند عودتك؟,ham
مرحباً، تم شحن طلبك رقم 539359875. رقم الشحنة: SA381559349466,ham
⏰ وقف خيري في مكة: تبرع بـ 1000 ريال لبناء مسجد. الرابط: https://sa-update.org/tag/list قبل 24 ساعة,spam
فهد، ✅ 🔥 إشعار من البلاد: حسابك بحاجة لتحديث بيانات الهوية. تجنب الإيقاف: https://bit.ly/id خلال ساعة,spam
سعود، 💯 ‼️ تنبيه أمني: حسابك في علي بابا معرض للاختراق. التحقق الآن: https://alrajhi-support.com/main/tags/blog فوراً,spam
"✅ ❗ عميلنا العزيز: يوجد محاولة سحب بقيمة 5,000 ريال من حسابك. أوقف العملية الآن: https://ksa-verify.live/posts/list قبل 24 ساعة",spam
💰 تنبيه عاجل من سامبا: تم تعليق بطاقتك بسبب نشاط مشبوه. التحديث المطلوب خلال 24 ساعة: https://customs-pay.net/blog/explore/tag,spam
"💰 🚨 مطلوب 38 شخص للعمل في خدمة العملاء. راتب أساسي 7,500 + حوافز. التقديم: https://alrajhi-support.com/categories اليوم فقط",spam
أهلاً بك، تم تسليم شحنتك بنجاح. تقييم الخدمة: https://na.salla.sa/order/99531112,ham
‼️ عرض خاص: شحن 100 ريال رصيد مقابل 50 ريال فقط! ارسل 'نعم' للرقم 0572473618 قبل منتصف الليل,spam
تحية طيبة، أخو سعود، موعد تسليم المشروع النهائي: 2025-06-13,ham
⏰ إشعار من ساب: حسابك بحاجة لتحديث بيانات الهوية. تجنب الإيقاف: https://bit.ly/voluptatum خلال ساعة,spam
أهلاً بك، التأمينات الاجتماعية: تم استلام اشتراك شهر April بنجاح. شكراً لالتزامك,ham
❌ ‼️ وقف خيري في المدينة: تبرع بـ 5000 ريال لبناء مسجد. الرابط: https://ksa-verify.com/app خلال ساعة,spam
السلام عليكم، لطيفة، اتصلت عليك لكنك مشغول. اتصل بي عندما تتاح لك فرصة,ham
"محمد، ❗ مشروع عمل حر في مكة: دخل شهري يصل لـ 10,000 ريال. اشتراك عبر: t.me/vlmshwl_7351 فوراً",spam
STC: استرد 300 ريال من فاتورتك الأخيرة. الرابط: https://ksa-verify.net/tags/tag,spam
فهد، 🚨 تنبيه من وزارة الصحة: لديك غرامة مالية لم تسدد. تجنب المضاعفات: https://stc-offer.net/search/blog فوراً,spam
لا تنسى دفع فاتورة الاتصالات السعودية قبل 2025-06-02 لتجنب الإيقاف,ham
"تم اكتشاف عملية تحويل مشبوهة من حسابك بمبلغ 5,000 ريال. تأكيد الهوية فوراً: https://moi-alert.sa/main",spam
أم فهد، إشعار من البنك الأهلي: تحويل وارد من نورة بمبلغ 500 ريال,ham
🔥 مبروك! فزت بـ ساعة أبل من نون. تأكيد الجائزة خلال ساعتين: https://moi-alert.com/categories/blog فوراً,spam
سعود، ⏰ STC: استرد 300 ريال من فاتورتك الأخيرة. الرابط: https://customs-pay.sa/categories خلال ساعة,spam
🚀 ‼️ عرض حصري لسكان المدينة: خصم 70% على الملابس. التسجيل: https://sa-update.info/categories/main خلال ساعة,spam
طلبك من إكسترا سيصلك اليوم بين الساعة 12-1 مساءً,ham
السلام عليكم، وزارة العمل: تم استلام طلب إصدار رخصة عمل لـ فهد. سيتم الرد خلال 3 أيام عمل,ham
🚨 عرض خاص: شحن 100 ريال رصيد مقابل 50 ريال فقط! ارسل 'نعم' للرقم 0582155499 خلال ساعة,spam
❗ عرض حصري لسكان الرياض: خصم 70% على الأجهزة الإلكترونية. التشجيل: https://sa-update.live/main فوزاً,spam
💰 ‼️ تنبيه عاجل من الانماء: تم تعليق بطاقتك بسبب نشاط مشبوه. التحديث المطلوب خلال 24 ساعة: https://moi-alert.com/categories/search/main فوراً,spam
تم شحن طلبك رقم 643861407. رقم الشحنة: SA706671267263,ham
عبدالله، 🔥 تنبيه من الجوازات: لديك غرامة مالية لم تسدد. تجنب ألمضاعفات: https://moi-alert.org/category/main/explore,spam
"🔥 مطلوب 20 شخص للعمل في خدمة العملاء. راتب أساسي 7,500 + حوافز. التقديم: https://alrajhi-support.xyz/category خلال ساعة",spam
✅ تنبيه عاجل من الانماء: تم تعليق بطاقتك بسبب نشاط مشبوه. التحديث المطلوب خلإل 24 سإعة: https://moi-alert.info/explore/tags,spam
❌ 🔥 فيروس خطير تم إكتشافه في جهازك! إزالته فوراً عبر: https://moi-alert.sa/explore/search خلآل ساعة,spam
🚨 أبشر: يوجد مشكلة في وثيقتك الرسمية. التصحيح خلال 48 ساعة ضروري: https://moi-alert.sa/posts/list فوراً,spam
السلام عليكم، أخو سعود، فهد، اتصلت عليك لكنك مشغول. اتصل بي عندما تتاح لك فرصة,ham
عبدالله، ✨ 🚨 بمناسبة شهر رمضان: عمرة مجانية لـ 50 شخص. سارع بالتسجيل: https://sa-update.info/blog/blog/tag قبل 24 ساعة,spam
